TemplateId,Name,FuncType,Desc,FuncDesc,Icon,FuncIcon,Type,Class,MaxLevel,CanOpenManageOutTaiwu,Width,Color,BaseBuildCost,RemoveGetResourcePercent,MoveBuildCostResourceRate,CollectResourcePercent,BuildingCoreItem,DependBuildings,ExpandBuildings,RequireLifeSkillType,RequireCombatSkillType,RequirePersonalityType,LeaderName,MemberName,RecruitLifeSkillsAdjust,RecruitCombatSkillsAdjust,OperationTotalProgress,MaxDurability,BaseMaintenanceCost,BaseRepairCost,MustMaintenance,IsUnique,DestoryType,AddReadingLifeSkillBookEfficiency,ReduceCombatSkillCost,AddCombatSkillBreakout,AddLifeSkillAttainment,AddReadingLifeSkillBookFlash,CanMakeItem,UpgradeMakeItem,ReduceMakeRequirementLifeSkillType,VillagerRoleTemplateIds,IsShop,NeedLeader,NeedShopProgress,IsCollectResourceBuilding,ShowResourceStoreLocation,ShowItemStoreLocation,ShowItemLocationAsResourceLocation,MaxProduceValue,RequireCulture,RequireSafety,SuccesEvent,FailEvent,IdleEvent,SpecialEvent,MerchantId,ExpandInfos,EffectDesc,BelongOrganization,BuildingAreaLevelBack,BuildingAreaLevelInfoBackendPattern,ArtisanOrderAvailable,AvailableOnLoading,AvailableOrganization,ApprovingRate
24,堤堰,Material,由草木裹以泥砂，用石块加固堆叠而成，用于蓄水防洪的设施。,"<color=#pinkyellow>建造在「水域」旁边，需派遣村民经营。
可收获供「烹饪」使用的水产、禽类食材，并有较低概率从「水域」收获能够建设水域或提升水域规模的「水精」。
可派遣农户作为主事，带领伙计经营并研习「厨艺」。</color>",SectSpecial/10001_diyan,Func_ResourceUp,Building,Resource,1,False,1,,[0; 1000; 250; 0; 500; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[1],[],14,-1,6,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 20}],100,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[0],True,True,True,True,True,True,False,800,0,0,[0],[20],-1,[],-1,[55],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
25,矿井,Material,为探寻矿脉而开凿岩石，深度可达数十丈，其后以井巷支护，是为矿井。,"<color=#pinkyellow>建造在「石山」旁边，需派遣村民经营。
可收获供「锻造」使用的金银材料，并有较低概率从「石山」收获能够建设石山或提升石山规模的「活石」。
可派遣匠人作为主事，带领伙计经营并研习「锻造」。</color>",SectSpecial/10002_kuangjing,Func_ResourceUp,Building,Resource,1,False,1,,[0; 1000; 500; 0; 250; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[2],[],6,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 20}],100,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,True,True,True,False,800,0,0,[1],[21],-1,[],-1,[56],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
26,树农,Material,雇佣农户于适宜树木生长之地密植林木，并对树林进行养护、管理和灌溉。,"<color=#pinkyellow>建造在「树林」旁边，需派遣村民经营。
可收获供「制木」使用的木质材料，并有较低概率从「树林」收获能够建设树林或提升树林规模的「青青苗木」。
可派遣匠人作为主事，带领伙计经营并研习「制木」。</color>",SectSpecial/10003_shunong,Func_ResourceUp,Building,Resource,1,False,1,,[0; 500; 250; 0; 1000; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[3],[],7,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 20}],100,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,True,True,True,False,800,0,0,[2],[22],-1,[],-1,[57],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
27,石碑,Material,竖立在悬崖峭壁之上，篆刻有许多图画或诗词歌赋的纪念碑。,"<color=#pinkyellow>建造在「孤峰」旁边，需派遣村民经营。
可收获供「锻造」使用的铁质材料、「巧匠」使用的石质材料，并有较低概率从「孤峰」收获能够建设孤峰或提升孤峰规模的「古岩」。
可派遣使者作为主事，带领伙计经营并研习「术数」。</color>",SectSpecial/10004_shibei,Func_ResourceUp,Building,Resource,1,False,1,,[0; 250; 1000; 500; 0; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[4],[],4,-1,5,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 20}],100,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[6],True,True,True,True,True,True,False,800,0,0,[3],[23],-1,[],-1,[58],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
28,药农,Material,雇佣农户于适宜草药生长之地栽培草药，并对草药进行养护、管理和灌溉。,"<color=#pinkyellow>建造在「草药」旁边，需派遣村民经营。
可收获供「制药」使用的药材，并有较低概率从「草药」收获能够建设草药或提升草药规模的「百草药籽」。
可派遣大夫作为主事，带领伙计经营并研习「医术」。</color>",SectSpecial/10005_yaonong,Func_ResourceUp,Building,Resource,1,False,1,,[0; 500; 0; 0; 1000; 250; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[5],[],8,-1,0,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 20}],100,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[2],True,True,True,True,True,True,False,800,0,0,[4],[24],-1,[],-1,[59],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
29,泥渠,Material,随意开辟的渠道，其作用是不断将各处的淤泥和污水引入低洼的沼泽。,"<color=#pinkyellow>建造在「毒沼」旁边，需派遣村民经营。
可收获供「炼毒」使用的毒物，并有较低概率「毒沼」收获能够建设毒沼或提升毒沼规模的「腐泥」。
可派遣大夫作为主事，带领伙计经营并研习「毒术」。</color>",SectSpecial/10006_niqu,Func_ResourceUp,Building,Resource,1,False,1,,[500; 1000; 0; 0; 0; 250; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[6],[],9,-1,0,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 20}],100,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[2],True,True,True,True,True,True,False,800,0,0,[5],[25],-1,[],-1,[60],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
30,花农,Material,雇佣农户于适宜花草生长之地栽培花草，并对花草进行养护、管理和灌溉。,"<color=#pinkyellow>建造在「花谷」旁边，需派遣村民经营。
可收获供「织绵」使用的植物织物，并有较低概率从「花谷」收获能够建设花谷或提升花谷规模的「野卉花籽」。
可派遣匠人作为主事，带领伙计经营并研习「织锦」。</color>",SectSpecial/10007_huanong,Func_ResourceUp,Building,Resource,1,False,1,,[0; 1000; 0; 500; 250; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[7],[],10,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 20}],100,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,True,True,True,False,800,0,0,[6],[26],-1,[],-1,[61],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
31,宝井,Material,为开采宝石而挖掘的矿房与矿井。相较于露天开采，尽管更为艰难但收益更高。,"<color=#pinkyellow>建造在「宝石」旁边，需派遣村民经营。
可收获供「巧匠」使用的玉质材料，并有较低概率从「宝石」收获能够建设宝石或提升宝石规模的「璞玉」。
可派遣匠人作为主事，带领伙计经营并研习「巧匠」。</color>",SectSpecial/10008_baojing,Func_ResourceUp,Building,Resource,1,False,1,,[0; 500; 1000; 250; 0; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[8],[],11,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 20}],100,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,True,True,True,False,800,0,0,[7],[27],-1,[],-1,[62],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
32,筒车,Material,以水流为动力，自动戽水，使广袤田野均能得到灌溉的设施。,"<color=#pinkyellow>建造在「沃野」旁边，需派遣村民经营。
可收获供「烹饪」使用的素食食材、「制木」使用的竹藤材料，并有较低概率从「沃野」收获能够建设沃野或提升沃野规模的「沃土」。
可派遣农户作为主事，带领伙计经营并研习「厨艺」。</color>",SectSpecial/10009_tongche,Func_ResourceUp,Building,Resource,1,False,1,,[0; 1000; 250; 0; 500; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[9],[],14,-1,6,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 20}],100,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[0],True,True,True,True,True,True,False,800,0,0,[8],[28],-1,[],-1,[63],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
33,牧场,Material,雇佣牧民于水草肥美的草场蓄养动物，保护其免受病害、天灾与猛兽的侵袭。,"<color=#pinkyellow>建造在「兽群」旁边，需派遣村民经营。
可收获供「烹饪」使用的动物食材、「织锦」使用的毛皮织物，并有较低概率从「兽群」收获能够建设兽群或提升兽群规模的「幼兽」。
可派遣农户作为主事，带领伙计经营并研习「厨艺」。</color>",SectSpecial/10010_muchang,Func_ResourceUp,Building,Resource,1,False,1,,[1000; 250; 0; 0; 500; 0; 0; 0],50,50,[0; 0; 0; 0; 0; 0; 0],-1,[10],[],14,-1,2,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 20}],100,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[0],True,True,True,True,True,True,False,800,0,0,[9],[29],-1,[],-1,[64],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
34,琉璃索,Material,用巨大的精钢索道贯穿火池的各处，以便能随意出入火池的核心区域。,"<color=#pinkyellow>以「精钢索扣」为心材，建造在「火池」旁边，需派遣村民经营。
可收获品质更高的供「锻造」使用的金银材料，并有较低概率从「火池」收获能够建设火池或提升火池规模的「金乌灰」。
可派遣匠人作为主事，带领伙计经营并研习「锻造」。</color>",SectSpecial/11001_liulisuo,Func_ResourceUp,Building,Resource,1,False,1,,[0; 2500; 7500; 5000; 0; 0; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],120,[11],[],6,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,True,True,True,False,800,0,0,[10],[30],-1,[],-1,[65],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
35,火爆堆,Material,以火药柴堆夜以继日的焚烧露天矿物，待其略微软化之后便易于开采，是为火爆之法。,"<color=#pinkyellow>以「黑火药」为心材，建造在「陨铁坑」旁边，需派遣村民经营。
可收获品质更高的供「锻造」使用的铁质材料，并有较低概率从「陨铁坑」收获能够建设陨铁坑或提升陨铁坑规模的「应星石」。
可派遣匠人作为主事，带领伙计经营并研习「锻造」。</color>",SectSpecial/11002_huobaodui,Func_ResourceUp,Building,Resource,1,False,1,,[0; 7500; 0; 0; 2500; 5000; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],121,[12],[],6,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,True,True,True,False,800,0,0,[11],[31],-1,[],-1,[66],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
36,护林墙,Material,以荆棘、高墙堵围林区，使林地不受人畜侵扰，一直保持原始面貌。,"<color=#pinkyellow>以「百年杉心」为心材，建造在「密林」旁边，需派遣村民经营。
可收获品质更高的供「制木」使用的木质材料，并有较低概率从「密林」收获能够建设密林或提升密林规模的「密雨奇瘴」。
可派遣匠人作为主事，带领伙计经营并研习「制木」。</color>",SectSpecial/11003_hulinqiang,Func_ResourceUp,Building,Resource,1,False,1,,[0; 7500; 2500; 0; 5000; 0; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],122,[13],[],7,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,True,True,True,False,800,0,0,[12],[32],-1,[],-1,[67],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
37,悬空栈,Material,两座空中木屋，以吊索悬于巨木的两侧，此升而彼降，便可使人随意上下巨木。,"<color=#pinkyellow>以「金刚轮」为心材，建造在「太始林」旁边，需派遣村民经营。
可收获品质更高的供「制木」使用的竹藤材料，并有较低概率从「太始林」收获能够建设太始林或提升太始林规模的「太始龙枝」。
可派遣匠人作为主事，带领伙计经营并研习「制木」。</color>",SectSpecial/11004_xuankongzhan,Func_ResourceUp,Building,Resource,1,False,1,,[0; 5000; 2500; 0; 7500; 0; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],123,[14],[],7,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,True,True,True,False,800,0,0,[13],[33],-1,[],-1,[68],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
38,引涧渠,Material,建设人工引水的渠道，使涧水可惠及更多的区域，同时减少死水和淤积的产生。,"<color=#pinkyellow>以「玉陶管」为心材，建造在「长春涧」旁边，需派遣村民经营。
可收获品质更高的供「制药」使用的药材，并有较低概率从「长春涧」收获能够建设长春涧或提升长春涧规模的「长春九窍石」。
可派遣大夫作为主事，带领伙计经营并研习「医术」。</color>",SectSpecial/11005_yinjianqu,Func_ResourceUp,Building,Resource,1,False,1,,[0; 7500; 0; 5000; 2500; 0; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],124,[15],[],8,-1,0,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[2],True,True,True,True,True,True,False,800,0,0,[14],[34],-1,[],-1,[69],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
39,饵食牢,Material,或装以牛羊，或装以鱼虫，定期向蛇窟投食，以期毒物繁衍疯长。,"<color=#pinkyellow>以「饲蛇笼」为心材，建造在「玄蛇窟」旁边，需派遣村民经营。
可收获品质更高的供「炼毒」使用的毒物，并有较低概率从「玄蛇窟」收获能够建设玄蛇窟或提升玄蛇窟规模的「玄蛇尸」。
可派遣大夫作为主事，带领伙计经营并研习「毒术」。</color>",SectSpecial/11006_ershilao,Func_ResourceUp,Building,Resource,1,False,1,,[7500; 0; 5000; 0; 0; 2500; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],125,[16],[],9,-1,0,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[2],True,True,True,True,True,True,False,800,0,0,[15],[35],-1,[],-1,[70],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
40,云篷,Material,以浸过油的丝帛织成白色巨篷，令其笼罩处的地形、植物不受风雨侵蚀。,"<color=#pinkyellow>以「银线白篷」为心材，建造在「奇香原」旁边，需派遣村民经营。
可收获品质更高的供「织锦」使用的植物织物，并有较低概率从「奇香原」收获能够建设奇香原或提升奇香原规模的「奇香蜂王」。
可派遣匠人作为主事，带领伙计经营并研习「织锦」。</color>",SectSpecial/11007_yunpeng,Func_ResourceUp,Building,Resource,1,False,1,,[0; 5000; 2500; 0; 7500; 0; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],126,[17],[],10,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,True,True,True,False,800,0,0,[16],[36],-1,[],-1,[71],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
41,福人居,Material,依风水术法布置的场地，具有规避灾厄，兴旺龙脉的神奇效用。,"<color=#pinkyellow>以「风水奇石」为心材，建造在「风水龙穴」旁边，需派遣村民经营。
可收获品质更高的供「织锦」使用的毛皮织物，并有较低概率从「风水龙穴」收获能够建设风水龙穴或提升风水龙穴规模的「生煞二元气」。
可派遣使者作为主事，带领伙计经营并研习「术数」。</color>",SectSpecial/11008_furenju,Func_ResourceUp,Building,Resource,1,False,1,,[5000; 0; 0; 7500; 2500; 0; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],127,[18],[],4,-1,5,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[500; 500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[6],True,True,True,True,True,True,False,800,0,0,[17],[37],-1,[],-1,[72],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
42,秘陵,Material,建造于灵脉出入口的土陵，可以保护灵脉，防止灵气外泄或秽物入侵。,"<color=#pinkyellow>以「镇元辟邪兽」为心材，建造在「灵脉」旁边，需派遣村民经营。
可收获品质更高的供「巧匠」使用的石质材料，并有较低概率从「灵脉」收获能够建设灵脉或提升灵脉规模的「地灵血」。
可派遣匠人作为主事，带领伙计经营并研习「巧匠」。</color>",SectSpecial/11009_miling,Func_ResourceUp,Building,Resource,1,False,1,,[0; 2500; 0; 7500; 0; 5000; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],128,[19],[],11,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,True,True,True,False,800,0,0,[18],[38],-1,[],-1,[73],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
43,冰夷像,Material,冰夷神像高达九丈，立于玄冰四周，四像各牵引四把石锯不断凿切玄冰。,"<color=#pinkyellow>以「乌石锯」为心材，建造在「玄冰」旁边，需派遣村民经营。
可收获品质更高的供「巧匠」使用的玉质材料，并有较低概率从「玄冰」收获能够建设玄冰或提升玄冰规模的「墟底银沙」。
可派遣匠人作为主事，带领伙计经营并研习「巧匠」。</color>",SectSpecial/11010_bingyixiang,Func_ResourceUp,Building,Resource,1,False,1,,[0; 0; 7500; 5000; 2500; 0; 0; 1000],50,50,[0; 0; 0; 0; 0; 0; 0],129,[20],[],11,-1,4,主事,伙计,[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[-1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1; -1],[1500; 1500],10,[ResourceInfo{ResourceType: 6; ResourceCount: 100}],500,False,False,0,-1,-1,-1,-1,-1,False,False,-1,[1],True,True,True,True,True,True,False,800,0,0,[19],[39],-1,[],-1,[74],,-1,[ui9_buildingarea_namebase_0_1; ui9_buildingarea_namebase_1_1],[buildingarea_industry_icon_7; buildingarea_industry_base_7],False,0,[],0
